time,lambda_main,queue_lambdas.SpeechToText,queue_lambdas.Transcript,queue_lambdas.LectureSummarizerExtension,queue_lambdas.AISummarizer,delays.SpeechToText,delays.Transcript,delays.LectureSummarizerExtension,delays.AISummarizer
57,0.1434964479864883,0.08609786879189298,0.0,0.1434964479864883,0.057398579194595324,18.2070803418171,2.7935909172282742,7.5692579551561066,5.95210277220002
58,0.1327621561862216,0.07965729371173297,0.0,0.1327621561862216,0.053104862474488645,16.296129862582845,2.7935909172282742,7.000465747653841,5.803777696441793
59,0.13290926122540703,0.07974555673524421,0.0,0.13290926122540703,0.05316370449016281,16.319603093407032,2.7935909172282742,7.007682285417339,5.805760398325722
60,0.12252607241103326,0.07351564344661995,0.0,0.12252607241103326,0.04901042896441331,14.813517075968804,2.7935909172282742,6.53237317175107,5.669062727723503
61,0.11681062251558993,0.07008637350935396,0.0,0.11681062251558993,0.04672424900623598,14.097376700680028,2.7935909172282742,6.297262049530856,5.596528928040547
62,0.13295987153436933,0.07977592292062159,0.0,0.13295987153436933,0.053183948613747735,16.327694512525973,2.7935909172282742,7.0101685185529705,5.806442844249361
63,0.1432777171362565,0.0859666302817539,0.0,0.1432777171362565,0.057311086854502605,18.163678774514946,2.7935909172282742,7.556746776765979,5.949004748260627
64,0.13534044492519612,0.08120426695511766,0.0,0.13534044492519612,0.05413617797007845,16.717574514102385,2.7935909172282742,7.1291411998735885,5.838725539212161
65,0.14560537346899938,0.08736322408139963,0.0,0.14560537346899938,0.05824214938759975,18.636434446859717,2.7935909172282742,7.692046094542479,5.982139191693049
66,0.14268275472282788,0.08560965283369672,0.0,0.14268275472282788,0.05707310188913115,18.046663778933958,2.7935909172282742,7.52292385929638,5.940594211279217
67,0.13258055257333237,0.07954833154399941,0.0,0.13258055257333237,0.05303222102933295,16.2672447401825,2.7935909172282742,6.991577286430979,5.801331885090421
68,0.13879416174208553,0.08327649704525132,0.0,0.13879416174208553,0.05551766469683422,17.31749875172492,2.7935909172282742,7.309106269169935,5.886204380885807
69,0.15124261507548808,0.09074556904529285,0.0,0.15124261507548808,0.060497046030195234,19.890210912074384,2.7935909172282742,8.040706588745548,6.06393626823897
70,0.14083100688252267,0.0844986041295136,0.0,0.14083100688252267,0.056332402753009075,17.691927844881942,2.7935909172282742,7.419565176205961,5.9145689663135785
71,0.15506048407472073,0.09303629044483243,0.0,0.15506048407472073,0.06202419362988829,20.83973011350032,2.7935909172282742,8.295360591143705,6.1206163937556
72,0.11803923105502571,0.07082353863301542,0.0,0.11803923105502571,0.04721569242201029,14.245416413368629,2.7935909172282742,6.346363034854491,5.6119639462467426
73,0.1392575793581993,0.08355454761491958,0.0,0.1392575793581993,0.05570303174327972,17.401288398384775,2.7935909172282742,7.333947586171188,5.89263388274705
74,0.1353836503752477,0.08123019022514862,0.0,0.1353836503752477,0.05415346015009908,16.72482262069887,2.7935909172282742,7.131337778519298,5.839314760557675
75,0.13099911013027393,0.07859946607816436,0.0,0.13099911013027393,0.052399644052109576,16.01996967164648,2.7935909172282742,6.915118364300992,5.780120064131256
76,0.133891120956429,0.08033467257385739,0.0,0.133891120956429,0.0535564483825716,16.47802507843437,2.7935909172282742,7.0562331281955055,5.81902881362363
77,0.11330517048142238,0.06798310228885343,0.0,0.11330517048142238,0.045322068192568954,13.691417854716853,2.7935909172282742,6.161253909416802,5.5529529874801025
78,0.12293187171556001,0.073759123029336,0.0,0.12293187171556001,0.04917274868622401,14.867139711289974,2.7935909172282742,6.549735423211863,5.674284207937917
79,0.12944173341958054,0.07766504005174832,0.0,0.12944173341958054,0.05177669336783222,15.783696003602499,2.7935909172282742,6.841439858862192,5.759382085718455
80,0.14347626420054801,0.0860857585203288,0.0,0.14347626420054801,0.05739050568021921,18.20306669872305,2.7935909172282742,7.568101728709974,5.951816761292237
81,0.13078612063441147,0.07847167238064688,0.0,0.13078612063441147,0.05231444825376459,15.987239776493514,2.7935909172282742,6.904948427758903,5.777275091557651
82,0.12546998543577356,0.07528199126146413,0.0,0.12546998543577356,0.05018799417430943,15.211539534864412,2.7935909172282742,6.660458711269656,5.707161977807638
83,0.12527868394880498,0.07516721036928299,0.0,0.12527868394880498,0.050111473579521996,15.185026568382604,2.7935909172282742,6.651983049447852,5.70467066011249
84,0.13771100414686885,0.0826266024881213,0.0,0.13771100414686885,0.05508440165874754,17.12476723378924,2.7935909172282742,7.251695221963187,5.871231128136654
85,0.1364465812550427,0.08186794875302561,0.0,0.1364465812550427,0.05457863250201708,16.90513957190518,2.7935909172282742,7.185807052084228,5.853848198401767
86,0.12933262690056924,0.07759957614034153,0.0,0.12933262690056924,0.051733050760227696,15.767404136550848,2.7935909172282742,6.83633690465782,5.7579348031689825
87,0.1375106823575677,0.08250640941454061,0.0,0.1375106823575677,0.05500427294302708,17.089592095374677,2.7935909172282742,7.2411761640306995,5.868470281586448
88,0.1354008499409213,0.08124050996455277,0.0,0.1354008499409213,0.05416033997636852,16.727709753330362,2.7935909172282742,7.1322125865619785,5.83954935552486
89,0.14412578718054467,0.08647547230832679,0.0,0.14412578718054467,0.05765031487221787,18.33312160814708,2.7935909172282742,7.605487689812154,5.9610345277744115
90,0.1310946035948761,0.07865676215692566,0.0,0.1310946035948761,0.05243784143795044,16.034687613868552,2.7935909172282742,6.919687770507008,5.781396512513928
91,0.1308870003170789,0.07853220019024733,0.0,0.1308870003170789,0.05235480012683156,16.002725175254604,2.7935909172282742,6.909761553497489,5.77862222634107
92,0.12863290555024504,0.07717974333014702,0.0,0.12863290555024504,0.05145316222009802,15.663715453074293,2.7935909172282742,6.803790761380312,5.748670361182493
93,0.11614998741958152,0.06968999245174891,0.0,0.11614998741958152,0.04645999496783261,14.019039247434344,2.7935909172282742,6.271172764765749,5.588264413788472
94,0.12837923064681064,0.07702753838808639,0.0,0.12837923064681064,0.05135169225872426,15.626460488272437,2.7935909172282742,6.792067985091302,5.7453190168640935
95,0.1307787489228719,0.07846724935372314,0.0,0.1307787489228719,0.05231149956914876,15.986109366856368,2.7935909172282742,6.904596974879725,5.777176675260588
96,0.1303369102339163,0.07820214614034977,0.0,0.1303369102339163,0.05213476409356652,15.918646636486068,2.7935909172282742,6.883597060903993,5.771284009218114
97,0.12892976334887046,0.07735785800932228,0.0,0.12892976334887046,0.05157190533954819,15.707538506182622,2.7935909172282742,6.817560586285627,5.752597170595655
98,0.11664194348753446,0.06998516609252067,0.0,0.11664194348753446,0.04665677739501378,14.077291796787131,2.7935909172282742,6.290580094441522,5.59441643821703
99,0.12142064855815013,0.07285238913489007,0.0,0.12142064855815013,0.048568259423260055,14.66938844111986,2.7935909172282742,6.485540814841741,5.654887695014869
100,0.12205533007032561,0.07323319804219536,0.0,0.12205533007032561,0.048822132028130245,14.751795419051138,2.7935909172282742,6.51234728291591,5.663017642458664
